timeStamp,CPU_Usage,Memory_Usage
2026-02-05 11:38:31.674807,15.3,93.3
2026-02-05 11:38:32.689906,30.4,93.3
2026-02-05 11:38:33.708746,33.4,93.5
2026-02-05 11:38:34.718857,28.3,93.7
2026-02-05 11:38:35.730957,39.9,94.1
2026-02-05 11:38:36.745170,37.7,94.0
2026-02-05 11:38:37.748731,38.4,94.2
2026-02-05 11:38:38.760345,16.9,94.2
2026-02-05 11:38:39.773656,22.8,94.1
2026-02-05 11:38:40.773922,12.6,94.1
2026-02-05 11:38:41.787395,12.8,94.0
2026-02-05 11:38:42.796055,11.1,94.1
2026-02-05 11:38:43.810793,18.8,94.1
2026-02-05 11:38:44.825019,19.1,94.0
2026-02-05 11:38:45.840147,15.2,94.0
2026-02-05 11:38:46.853732,10.1,94.0
2026-02-05 11:38:47.865834,10.2,93.8
2026-02-05 11:38:48.878486,8.9,93.9
2026-02-05 11:38:49.893002,8.4,93.8
2026-02-05 11:38:50.901435,17.2,93.9
2026-02-05 11:38:51.917335,17.3,93.9
2026-02-05 11:38:52.930594,8.7,93.9
2026-02-05 11:38:53.946007,11.5,93.9
2026-02-05 11:38:54.957106,18.5,93.9
2026-02-05 11:38:55.971288,19.6,93.9
2026-02-05 11:38:56.974103,11.4,93.7
2026-02-05 11:38:57.986519,11.6,93.8
2026-02-05 11:38:58.999345,19.7,93.8
2026-02-05 11:39:00.013424,20.1,93.9
2026-02-05 11:39:01.028499,11.6,93.8
2026-02-05 11:39:02.041943,11.8,93.8
2026-02-05 11:39:03.055073,11.0,93.8
2026-02-05 11:39:04.069655,12.9,94.0
2026-02-05 11:39:05.084872,9.2,94.1
2026-02-05 11:39:06.087217,12.7,94.1
2026-02-05 11:39:07.100189,16.8,94.1
2026-02-05 11:39:08.104169,13.8,93.8
2026-02-05 11:39:09.119200,11.4,93.7
2026-02-05 11:39:10.135179,11.2,93.8
2026-02-05 11:39:11.143097,12.5,94.0
2026-02-05 11:39:12.157643,18.7,94.0
2026-02-05 11:39:13.170760,19.4,93.9
2026-02-05 11:39:14.184516,33.9,94.1
2026-02-05 11:39:15.189792,21.7,94.1
2026-02-05 11:39:16.197161,23.2,94.1
2026-02-05 11:39:17.206719,21.3,94.2
2026-02-05 11:39:18.215664,35.9,94.6
2026-02-05 11:39:19.226638,31.1,94.1
2026-02-05 11:39:20.241801,25.0,93.5
2026-02-05 11:39:21.258149,21.3,93.2
2026-02-05 11:39:22.262877,19.4,93.6
2026-02-05 11:39:23.276440,30.4,93.5
2026-02-05 11:39:24.289860,41.7,93.6
2026-02-05 11:39:25.300853,35.7,93.7
2026-02-05 11:39:26.318554,29.2,94.0
2026-02-05 11:39:27.328674,35.6,94.4
2026-02-05 11:39:28.329551,58.1,92.2
2026-02-05 11:39:29.344030,52.9,91.0
2026-02-05 11:39:30.355212,26.3,91.7
2026-02-05 11:39:31.358870,18.4,92.2
2026-02-05 11:39:32.371042,41.0,91.1
2026-02-05 11:39:33.384648,21.5,91.5
2026-02-05 11:39:34.398101,26.1,91.4
2026-02-05 11:39:35.407514,16.0,91.3
2026-02-05 11:39:36.419943,12.3,91.3
2026-02-05 11:39:37.431897,11.3,91.2
2026-02-05 11:39:38.433373,9.7,91.2
2026-02-05 11:39:39.442286,11.1,91.2
2026-02-05 11:39:40.453820,26.7,91.4
2026-02-05 11:39:41.463908,15.6,91.1
2026-02-05 11:39:42.475551,11.8,91.1
2026-02-05 11:39:43.480077,12.6,91.2
2026-02-05 11:39:44.483700,19.9,91.3
2026-02-05 11:39:45.497894,14.1,91.2
2026-02-05 11:39:46.505831,21.5,91.2
2026-02-05 11:39:47.514488,16.2,91.2
2026-02-05 11:39:48.525118,27.7,91.2
2026-02-05 11:39:49.540881,10.5,91.1
2026-02-05 11:39:50.554520,11.5,91.1
2026-02-05 11:39:51.571400,9.1,91.0
2026-02-05 11:39:52.585135,11.4,91.1
2026-02-05 11:39:53.594545,9.9,91.1
2026-02-05 11:39:54.609081,17.0,91.1
2026-02-05 11:39:55.621103,14.4,91.0
2026-02-05 11:39:56.633474,10.4,91.0
2026-02-05 11:39:57.644259,24.0,91.0
2026-02-05 11:39:58.646928,22.3,91.3
2026-02-05 11:39:59.662931,35.4,91.4
2026-02-05 11:40:00.666850,27.3,91.3
2026-02-05 11:40:01.680224,19.2,91.3
2026-02-05 11:40:02.684626,24.1,91.4
2026-02-05 11:40:03.699230,22.0,91.4
2026-02-05 11:40:04.701686,15.7,91.4
2026-02-05 11:40:05.703944,25.9,91.8
2026-02-05 11:40:06.717966,24.1,91.8
